Month,Week,BU,Country,Global Category,SKU Code,SKU-Desc,Location Code,Location Desc,Total Inv ($K),Active Inv ($K),Blocked Inv ($K),Excess Inv ($K),IWND Inv ($K),Low Inv ($K),NPI Inv ($K),DIFC,Min Bnd Days,Max Bnd Days,RCA,Driver,DIOH Opp,Comments,Included in Provision,Timing of resolution (M),RCA Status
Jul-2023,202330,ANZ,Australia,BISCUITS,4289137,4289137 - OL 140g SdSnkrs BaVnCarOn 6EA,AU51,AU VDC DANDENONG,91,91,0,0,0,0,0,31,21,35,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,BISCUITS,4289140,4289140 - OL 170g ArtCb Rec OlItHb 8EA,AU51,AU VDC DANDENONG,30,30,0,0,0,0,0,30,21,35,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,BISCUITS,4289141,4289141 - OL 170g ArtCb Rec WhlSd 8EA,AU51,AU VDC DANDENONG,31,31,0,0,0,0,0,29,21,35,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,BISCUITS,4289151,4289151 - OL 150g SwedRdCb EverSd 8EA,AU51,AU VDC DANDENONG,45,45,0,0,0,0,0,30,21,35,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,BISCUITS,4289164,4289164 - OL 100g SpCrkrs CasRos 12EA EU,AU51,AU VDC DANDENONG,0,0,0,0,0,0,0,0,21,35,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,BISCUITS,4289168,4289168 - OL 3.5oz SpCrkrs CrbSflSd 12EA US,AU51,AU VDC DANDENONG,1,0,0,0,0,1,0,1,7,21,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,BISCUITS,4289169,4289169 - OL 4.5kg SpCrkrs CrbSflSd 1BLK,AU51,AU VDC DANDENONG,8,0,0,0,0,8,0,9,21,35,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,BISCUITS,4289173,4289173 - OL 4.5kg SpCrkrs DatApr 1BLK,AU51,AU VDC DANDENONG,14,0,0,0,0,14,0,16,21,35,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,BISCUITS,4289175,4289175 - OL 5.3oz SpCrkrs FiAlm 12EA US,AU51,AU VDC DANDENONG,2,0,0,0,0,2,0,0,7,21,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,BISCUITS,4289177,4289177 - OL 100g SpCrkrs FiBlOl 12EA,AU51,AU VDC DANDENONG,88,88,0,0,0,0,0,33,21,35,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,BISCUITS,4289182,4289182 - OL 100g SpCrkrs CrbPumSd GF 12EA EU,AU51,AU VDC DANDENONG,5,0,0,0,0,5,0,7,7,21,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,BISCUITS,4289186,4289186 - OL 3.5oz SpCrkrs FiSflSd GF 12EA US,AU51,AU VDC DANDENONG,20,0,0,0,0,20,0,6,7,21,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,BISCUITS,4289187,4289187 - OL 100g SpCrkrs HonAlm 12EA,AU51,AU VDC DANDENONG,24,24,0,0,0,0,0,30,21,35,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,BISCUITS,4289191,4289191 - OL 90g MedSavCrsp ParmOn 12EA,AU51,AU VDC DANDENONG,10,10,0,0,0,0,0,27,21,35,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,BISCUITS,4289193,4289193 - OL 100g Wafer Pep 12EA EU,AU51,AU VDC DANDENONG,6,0,0,0,0,6,0,6,7,21,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,BISCUITS,4289194,4289194 - OL 100g Wafer Pep 12EA US,AU51,AU VDC DANDENONG,1,0,0,0,0,1,0,0,7,21,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,BISCUITS,4289196,4289196 - OL 100g Wafer Nat GF 12EA EU,AU51,AU VDC DANDENONG,6,0,0,0,0,6,0,4,7,21,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,BISCUITS,4289197,4289197 - OL 100g Wafer Nat GF 12EA US,AU51,AU VDC DANDENONG,24,0,0,0,0,24,0,3,7,21,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,BISCUITS,4289199,4289199 - OL 100g Wafer Tum GF 12EA US,AU51,AU VDC DANDENONG,3,0,0,0,0,3,0,7,7,21,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,BISCUITS,4289204,4289204 - OL 100g Wafer Nat 12EA US,AU51,AU VDC DANDENONG,13,0,0,0,0,13,0,1,7,21,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,BISCUITS,4289205,4289205 - OL 100g Wafer PopSd 12EA US,AU51,AU VDC DANDENONG,6,0,0,0,0,6,0,2,7,21,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,BISCUITS,4289208,4289208 - Pams Fin 100g SpCrkrs DatApr 12EA NZ,AU51,AU VDC DANDENONG,1,0,0,0,0,1,0,7,21,35,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,BISCUITS,4289217,4289217 - Shale Point 150g Wafer Pep 12EA,AU51,AU VDC DANDENONG,1,1,0,0,0,0,0,29,21,35,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,BISCUITS,4289218,4289218 - Shale Point 150g Wafer Nat GF 12EA,AU51,AU VDC DANDENONG,1,1,0,0,0,0,0,29,21,35,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,BISCUITS,4289219,4289219 - Shale Point 150g Wafer Ori 12EA,AU51,AU VDC DANDENONG,1,1,0,0,0,0,0,29,21,35,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,BISCUITS,4289222,4289222 - FFH 100g Wafer Nat GF 12EA,AU51,AU VDC DANDENONG,21,21,0,0,0,0,0,29,21,35,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,BISCUITS,4289248,4289248 - OL 170g ArtCb Rec 4SFib 8EA,AU51,AU VDC DANDENONG,19,19,0,0,0,0,0,27,21,35,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,BISCUITS,4289288,4289288 - Lidl 150g SpCrkrs RaRos 12EA,AU51,AU VDC DANDENONG,3,0,0,0,0,3,0,5,21,35,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,BISCUITS,4289289,4289289 - OL 28g SdSnkrs BaVnCarOn 60EA,AU51,AU VDC DANDENONG,9,0,0,0,0,9,0,14,21,35,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,BISCUITS,4299066,4299066 - RITZ 227G RITZ ORIG 8CA,AU87,PERTH DC,92,92,0,0,0,0,0,39,28,42,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,BISCUITS,4303026,4303026 - IN A BISKIT 168G DRUMSTIX MULTIPACK 8CA,AU81,AU AMBIENT DC -GROC,109,109,0,0,0,0,0,42,21,63,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,BISCUITS,4303026,4303026 - IN A BISKIT 168G DRUMSTIX MULTIPACK 8CA,AU87,PERTH DC,20,20,0,0,0,0,0,26,21,28,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,BISCUITS,4303530,4303530 - 160G RITZ MINI MUNCHING ORIGINAL 8CA,AU81,AU AMBIENT DC -GROC,59,59,0,0,0,0,0,43,21,63,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,BISCUITS,4303530,4303530 - 160G RITZ MINI MUNCHING ORIGINAL 8CA,AU86,BRISBANE DC,50,50,0,0,0,0,0,37,21,63,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,BISCUITS,4303530,4303530 - 160G RITZ MINI MUNCHING ORIGINAL 8CA,AU87,PERTH DC,12,12,0,0,0,0,0,44,21,63,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,BISCUITS,4303876,4303876 - OREO MINI 204G MIX CHOC ORIG 8CA,AU81,AU AMBIENT DC -GROC,94,94,0,0,0,0,0,35,28,42,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,BISCUITS,4303876,4303876 - OREO MINI 204G MIX CHOC ORIG 8CA,AU86,BRISBANE DC,132,132,0,0,0,0,0,36,28,42,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,BISCUITS,4304157,4304157 - 155G RITZ MINI MUNCHING CHEESE 8CA,AU81,AU AMBIENT DC -GROC,57,57,0,0,0,0,0,31,21,63,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,BISCUITS,4304157,4304157 - 155G RITZ MINI MUNCHING CHEESE 8CA,AU86,BRISBANE DC,63,63,0,0,0,0,0,35,21,63,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,BISCUITS,4304712,4304712 - OREO 131G CINNAMON BUN DS 20CA,AU51,AU VDC DANDENONG,65,65,0,0,0,0,0,38,28,56,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,BISCUITS,4304714,4304714 - OREO 128G CHOC SS 20CA,AU87,PERTH DC,7,7,0,0,0,0,0,45,28,56,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,BISCUITS,4304785,4304785 - OREO 131G ORIGINAL DS 20CA,AU51,AU VDC DANDENONG,51,0,0,0,0,51,0,14,28,49,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,326368,326368 - 15G CARAMELLO KOALA,AU51,AU VDC DANDENONG,39,0,0,0,0,39,0,14,14,42,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,326445,326445 - 12G CDM FREDDO,AU51,AU VDC DANDENONG,102,102,0,0,0,0,0,37,28,56,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,620555,620555 - 10KG CDM BLOCK FUNDRAISER FT,AU51,AU VDC DANDENONG,1,0,0,0,0,1,0,8,19,75,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,620759,620759 - 15KG GOLD DROPS FT MB FSI,AU51,AU VDC DANDENONG,18,0,0,0,0,18,0,12,32,46,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,621507,621507 - 35G GIANT CADBURY DAIRY MILK FREDDO,AU51,AU VDC DANDENONG,169,169,0,0,0,0,0,27,21,35,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,621961,621961 - 5KG CADBURY TEENY FREDDO HEADS,AU51,AU VDC DANDENONG,11,11,0,0,0,0,0,24,20,48,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,622954,622954 - 15KG CARAMELLO JF EGGS-BULK,AU52,AU MDC RINGWOOD,236,236,0,0,0,0,0,124,7,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,638370,638370 - FUNDRAISER MIXED TNCC BOX,AU51,AU VDC DANDENONG,22,0,0,0,0,22,0,13,28,56,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,649951,649951 - 180G CAD SPECIAL TREATS SHAREPACK,AU51,AU VDC DANDENONG,281,281,0,0,0,0,0,42,30,58,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,649959,649959 - 180G CHERRY RIPE SHAREPACK,AU51,AU VDC DANDENONG,349,349,0,0,0,0,0,36,9,37,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4023270,4023270 - 225G CADBURY BAKING MILK MELTS,AU51,AU VDC DANDENONG,69,69,0,0,0,0,0,36,8,43,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4025508,4025508 - 60G CADBURY BOOST,AU51,AU VDC DANDENONG,160,160,0,0,0,0,0,29,10,38,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4025516,4025516 - 60G CADBURY MORO GOLD,AU51,AU VDC DANDENONG,26,0,0,0,0,26,0,7,21,55,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4035276,4035276 - 67G CADBURY PICNIC TWIN PACK,AU51,AU VDC DANDENONG,81,81,0,0,0,0,0,37,12,47,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4041307,4041307 - 247G CADBURY CHRISTMAS STOCKING,AU52,AU MDC RINGWOOD,208,208,0,0,0,0,0,54,14,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4041315,4041315 - 200G RED TULIP ELEGANT RABBIT 2018,AU52,AU MDC RINGWOOD,20,20,0,0,0,0,0,160,14,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4041936,4041936 - 180G RED TULIP CARNIVAL RABBIT 2018,AU52,AU MDC RINGWOOD,254,254,0,0,0,0,0,167,14,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4042390,4042390 - 15KG CADBURY DAIRY MILK CHIPS,AU51,AU VDC DANDENONG,35,35,0,0,0,0,0,39,14,42,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4042391,4042391 - 15KG CADBURY DAIRY MILK BUTTONS,AU51,AU VDC DANDENONG,6,6,0,0,0,0,0,22,14,42,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4043682,4043682 - 768G CDM FREDDO SHAREPACK,AU51,AU VDC DANDENONG,4,0,0,0,0,4,0,8,21,77,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4052554,4052554 - 160G CDM BUBBLY MINT (S),AU51,AU VDC DANDENONG,160,160,0,0,0,0,0,32,7,42,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4052583,4052583 - 150G CDM FRUIT   NUT,AU51,AU VDC DANDENONG,46,46,0,0,0,0,0,38,10,52,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4052663,4052663 - 180G CDM COCONUT ROUGH (S),AU51,AU VDC DANDENONG,52,0,0,0,0,52,0,10,25,67,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4052713,4052713 - 180G CDM TROPICAL PINEAPPLE,AU51,AU VDC DANDENONG,174,174,0,0,0,0,0,57,11,70,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4052723,4052723 - 180G CDM PACKED WITH CRUNCHIE,AU51,AU VDC DANDENONG,108,108,0,0,0,0,0,38,17,45,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4052753,4052753 - 190G CDM MC JELLY POP CANDY BEANIES,AU51,AU VDC DANDENONG,93,0,0,0,0,93,0,4,19,40,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4052798,4052798 - 180G CAD BAKING WHITE (S),AU51,AU VDC DANDENONG,51,51,0,0,0,0,0,65,7,70,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4052807,4052807 - 180G CAD BAKING DARK  (S),AU51,AU VDC DANDENONG,65,65,0,0,0,0,0,68,14,70,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4070404,4070404 - 144G CADBURY MAGICAL ELVES,AU52,AU MDC RINGWOOD,23,0,0,0,0,23,0,10,14,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4087531,4087531 - 15KG CDM SOLID EGGS-BULK,AU52,AU MDC RINGWOOD,55,55,0,0,0,0,0,138,14,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4224734,4224734 - 20G CADBURY FURRY FRIEND,AU51,AU VDC DANDENONG,167,167,0,0,0,0,0,42,7,70,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4224798,4224798 - 10KG WHITE COMP DROPS 2018,AU51,AU VDC DANDENONG,9,0,0,0,0,9,0,2,28,56,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4224827,4224827 - 144G CDM SANTA SHAREPACK,AU52,AU MDC RINGWOOD,192,192,0,0,0,0,0,64,14,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4228401,4228401 - 5KG CRUNCHIE BULK P M (FG),AU51,AU VDC DANDENONG,69,69,0,0,0,0,0,39,32,74,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4228560,4228560 - 58G CADBURY TWIRL 2019,AU51,AU VDC DANDENONG,1,0,0,0,0,1,0,2,8,29,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4228561,4228561 - 30G CADBURY FLAKE,AU51,AU VDC DANDENONG,106,106,0,0,0,0,0,31,11,70,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4228601,4228601 - 170G CADBURY CRUNCHIE EASTER BUNNY,AU52,AU MDC RINGWOOD,538,538,0,0,0,0,0,204,14,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4228619,4228619 - 270G CRUNCHIE EASTER BUNNY - 2020,AU52,AU MDC RINGWOOD,385,385,0,0,0,0,0,191,14,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4228705,4228705 - 181G CADBURY CHRISTMAS STOCKING,AU52,AU MDC RINGWOOD,298,298,0,0,0,0,0,66,14,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4228756,4228756 - 180G CDM TOP DECK (CGT),AU51,AU VDC DANDENONG,107,107,0,0,0,0,0,13,7,21,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4228768,4228768 - 180G CADBURY CARAMILK,AU51,AU VDC DANDENONG,428,428,0,0,0,0,0,69,8,70,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4228781,4228781 - CAD 150G CHOMP SHAREPACK 14CA,AU51,AU VDC DANDENONG,47,47,0,0,0,0,0,39,17,45,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4252048,4252048 - 171G CADBURY CHRISTMAS STOCKING,AU52,AU MDC RINGWOOD,95,95,0,0,0,0,0,63,14,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4259007,4259007 - CAD 10X345G CDM CARAMELLO 4CA,AU51,AU VDC DANDENONG,69,69,0,0,0,0,0,13,11,25,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4259777,4259777 - 114G CADBURY DAIRY MILK EGG BAG 21,AU52,AU MDC RINGWOOD,1163,1163,0,0,0,0,0,185,14,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4259780,4259780 - 243G CADBURY DAIRY MILK EGG BAG 21,AU52,AU MDC RINGWOOD,827,827,0,0,0,0,0,172,14,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4259792,4259792 - 117G CADBURY CARAMELLO EGG BAG 21,AU52,AU MDC RINGWOOD,606,606,0,0,0,0,0,185,14,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4259845,4259845 - 110G CADBURY CRUNCHIE EGG BAG 21,AU52,AU MDC RINGWOOD,189,189,0,0,0,0,0,156,14,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4262596,4262596 - 180G CADBURY DAIRY MILK BUNNY 21,AU52,AU MDC RINGWOOD,153,153,0,0,0,0,0,175,14,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4265837,4265837 - 300G CADBURY SCORCHED PEANUTS - 21,AU52,AU MDC RINGWOOD,123,0,0,0,0,123,0,10,14,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4266243,4266243 - 228G MIXED BAUBLES BAG 21,AU52,AU MDC RINGWOOD,113,113,0,0,0,0,0,66,14,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4266257,4266257 - 310G CADBURY FRUIT AND NUT,AU52,AU MDC RINGWOOD,117,0,0,0,0,117,0,9,14,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4266580,4266580 - 280G CADBURY SCORCHED HAZELNUTS 21,AU52,AU MDC RINGWOOD,146,146,0,0,0,0,0,19,14,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4266582,4266582 - 280G OLD GOLD SCORCHED ALMONDS 21,AU52,AU MDC RINGWOOD,130,130,0,0,0,0,0,20,14,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4266588,4266588 - 280G CADBURY SCORCHED ALMONDS 21,AU52,AU MDC RINGWOOD,282,282,0,0,0,0,0,15,14,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4266903,4266903 - 30G CADBURY FLAKE CARAMILK,AU51,AU VDC DANDENONG,27,0,0,0,0,27,0,12,12,26,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4267522,4267522 - FR GOODY CARRY BARS BOX,AU51,AU VDC DANDENONG,149,149,0,0,0,0,0,33,21,35,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4270104,4270104 - 150G HUMPTY EGG WITH BEANIES CARTON 22,AU52,AU MDC RINGWOOD,84,84,0,0,0,0,0,163,14,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4273189,4273189 - CRUNCHIE   TWIRL BARS MIXED SHIPPER,AU51,AU VDC DANDENONG,23,23,0,0,0,0,0,39,14,42,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4274561,4274561 - 175G CAD MARSHMALLOW SANTA SHAREPACK,AU51,AU VDC DANDENONG,85,0,0,0,0,85,0,6,14,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4274561,4274561 - 175G CAD MARSHMALLOW SANTA SHAREPACK,AU52,AU MDC RINGWOOD,30,0,0,0,0,30,0,6,14,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4276180,4276180 - CAD 35G MARSHMALLOW EGGS 4CA,AU52,AU MDC RINGWOOD,1,1,0,0,0,0,0,98,28,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4276181,4276181 - CAD 45G PERKY NANA 6CA,AU51,AU VDC DANDENONG,3,0,0,0,0,3,0,7,14,28,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4276212,4276212 - CAD 35G MARSHMALLOW SANTA 4CA,AU52,AU MDC RINGWOOD,25,0,0,0,0,25,0,14,28,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4276215,4276215 - 90G G B S ORGANIC MILK SEA SALT,AU51,AU VDC DANDENONG,0,0,0,0,0,0,0,9,33,61,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4279626,4279626 - 522G CAD CHRISTMAS MIX GIFT BOX 9CA,AU52,AU MDC RINGWOOD,142,142,0,0,0,0,0,45,14,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4279628,4279628 - 280G OG CHOC PEANUT HONEYCOMB 10CA,AU52,AU MDC RINGWOOD,93,0,0,0,0,93,0,42,999,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4279629,4279629 - 300G CAD CHOC MINT AND BERRY BITES 10CA,AU52,AU MDC RINGWOOD,117,0,0,0,0,117,0,78,999,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4282616,4282616 - 114G PEPPERMINT BAUBLES BAG 22,AU52,AU MDC RINGWOOD,95,95,0,0,0,0,0,65,14,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4282631,4282631 - 112G CDM BAUBLES BAG 22,AU52,AU MDC RINGWOOD,148,148,0,0,0,0,0,67,14,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4282632,4282632 - 114G CARAMELLO BAUBLES BAG 22,AU52,AU MDC RINGWOOD,81,81,0,0,0,0,0,65,14,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4282639,4282639 - 112G CARAMILK BAUBLES BAG 22,AU52,AU MDC RINGWOOD,100,100,0,0,0,0,0,64,14,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4300301,4300301 - 144G CDM HALLOWEEN FREDDO,AU51,AU VDC DANDENONG,167,0,0,0,0,167,0,16,29,43,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4300309,4300309 - 35G MARSHMALLOW SANTA PPT GEN 22,AU52,AU MDC RINGWOOD,131,131,0,0,0,0,0,37,14,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4300342,4300342 - CAD 130G TWIRL CARAMLK BITES PILLOW 14CA,AU51,AU VDC DANDENONG,203,203,0,0,0,0,0,32,13,41,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4300346,4300346 - CAD 142G CDM CARAMELLO BITES 12CA,AU51,AU VDC DANDENONG,71,0,0,0,0,71,0,28,32,60,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4300742,4300742 - CAD 14X144G CARAMILK WALLABY SHAREPACK,AU51,AU VDC DANDENONG,108,108,0,0,0,0,0,18,18,32,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4301298,4301298 - CAD 16X175G OG PEANUT BRITTLE 4CA,AU51,AU VDC DANDENONG,139,139,0,0,0,0,0,38,30,44,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4302125,4302125 - 440G TOBLERONE 9CA,AU51,AU VDC DANDENONG,14,0,0,0,0,14,0,5,7,999,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4302616,4302616 - CAD 15X170G DREAM W OREO 4CA,AU51,AU VDC DANDENONG,72,0,0,0,0,72,0,16,30,44,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4302653,4302653 - CAD 16X167G CARAMILK CRML SLICE 4CA,AU51,AU VDC DANDENONG,547,547,0,0,0,0,0,32,19,33,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4302654,4302654 - CAD 15X180G CDM PASSIONFRUIT SLICE 4CA,AU51,AU VDC DANDENONG,66,0,0,0,0,66,0,12,17,31,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4302656,4302656 - CAD 42X44G CARAMILK BREAKAWAY BAR 6CA,AU51,AU VDC DANDENONG,219,0,0,0,0,219,0,14,28,42,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4302704,4302704 - CAD 42X45G DREAM W OREO BAR 6CA,AU51,AU VDC DANDENONG,114,114,0,0,0,0,0,42,30,44,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4302960,4302960 - 420G CADBURY ROSES 2023 ANZ,AU51,AU VDC DANDENONG,684,684,0,0,0,0,0,27,14,35,,Supply,,,,,N/A
Jul-2023,202330,ANZ,Australia,CHOCOLATE,4303003,4303003 - 150G ROSES GIFT BAG 2023,AU51,AU VDC DANDENONG,91,91,0,0,0,0,0,46,21,49,,Supply,,,,,N/A
